GEO_NAME,Income,Gini,Category,Count,right_edges,gini_cdf,gini_original,error_pct,error_pct_squared
Skeena--Bulkley Valley,99100,0.324,"$45,000 to $49,999",1400,49999,0.37537247622756,0.324,0.15855702539370362,0.025140330301699574
Skeena--Bulkley Valley,99100,0.324,"$50,000 to $59,999",2705,59999,0.37537247622756,0.324,0.15855702539370362,0.025140330301699574
Skeena--Bulkley Valley,99100,0.324,"$60,000 to $69,999",2585,69999,0.37537247622756,0.324,0.15855702539370362,0.025140330301699574
Skeena--Bulkley Valley,99100,0.324,"$70,000 to $79,999",2295,79999,0.37537247622756,0.324,0.15855702539370362,0.025140330301699574
Skeena--Bulkley Valley,99100,0.324,"$80,000 to $89,999",2225,89999,0.37537247622756,0.324,0.15855702539370362,0.025140330301699574
Skeena--Bulkley Valley,99100,0.324,"$90,000 to $99,999",2040,99999,0.37537247622756,0.324,0.15855702539370362,0.025140330301699574
Skeena--Bulkley Valley,99100,0.324,"$100,000 to $124,999",4310,124999,0.37537247622756,0.324,0.15855702539370362,0.025140330301699574
Skeena--Bulkley Valley,99100,0.324,"$125,000 to $149,999",3410,149999,0.37537247622756,0.324,0.15855702539370362,0.025140330301699574
Skeena--Bulkley Valley,99100,0.324,"$150,000 to $199,999",4190,199999,0.37537247622756,0.324,0.15855702539370362,0.025140330301699574
Skeena--Bulkley Valley,99100,0.324,"$200,000 and over",3050,Inf,0.37537247622756,0.324,0.15855702539370362,0.025140330301699574
South Surrey--White Rock,127800,0.386,"Under $5,000",600,5000,0.43853550386619666,0.386,0.1361023416222711,0.01852384739506539
South Surrey--White Rock,127800,0.386,"$5,000 to $9,999",280,9999,0.43853550386619666,0.386,0.1361023416222711,0.01852384739506539
South Surrey--White Rock,127800,0.386,"$10,000 to $14,999",395,14999,0.43853550386619666,0.386,0.1361023416222711,0.01852384739506539
South Surrey--White Rock,127800,0.386,"$15,000 to $19,999",785,19999,0.43853550386619666,0.386,0.1361023416222711,0.01852384739506539
South Surrey--White Rock,127800,0.386,"$20,000 to $24,999",1605,24999,0.43853550386619666,0.386,0.1361023416222711,0.01852384739506539
South Surrey--White Rock,127800,0.386,"$25,000 to $29,999",1450,29999,0.43853550386619666,0.386,0.1361023416222711,0.01852384739506539
South Surrey--White Rock,127800,0.386,"$30,000 to $34,999",1315,34999,0.43853550386619666,0.386,0.1361023416222711,0.01852384739506539
South Surrey--White Rock,127800,0.386,"$35,000 to $39,999",1490,39999,0.43853550386619666,0.386,0.1361023416222711,0.01852384739506539
South Surrey--White Rock,127800,0.386,"$40,000 to $44,999",1570,44999,0.43853550386619666,0.386,0.1361023416222711,0.01852384739506539
South Surrey--White Rock,127800,0.386,"$45,000 to $49,999",1510,49999,0.43853550386619666,0.386,0.1361023416222711,0.01852384739506539
South Surrey--White Rock,127800,0.386,"$50,000 to $59,999",3025,59999,0.43853550386619666,0.386,0.1361023416222711,0.01852384739506539
South Surrey--White Rock,127800,0.386,"$60,000 to $69,999",2990,69999,0.43853550386619666,0.386,0.1361023416222711,0.01852384739506539
South Surrey--White Rock,127800,0.386,"$70,000 to $79,999",2825,79999,0.43853550386619666,0.386,0.1361023416222711,0.01852384739506539
South Surrey--White Rock,127800,0.386,"$80,000 to $89,999",2625,89999,0.43853550386619666,0.386,0.1361023416222711,0.01852384739506539
South Surrey--White Rock,127800,0.386,"$90,000 to $99,999",2450,99999,0.43853550386619666,0.386,0.1361023416222711,0.01852384739506539
South Surrey--White Rock,127800,0.386,"$100,000 to $124,999",5030,124999,0.43853550386619666,0.386,0.1361023416222711,0.01852384739506539
South Surrey--White Rock,127800,0.386,"$125,000 to $149,999",4085,149999,0.43853550386619666,0.386,0.1361023416222711,0.01852384739506539
South Surrey--White Rock,127800,0.386,"$150,000 to $199,999",5515,199999,0.43853550386619666,0.386,0.1361023416222711,0.01852384739506539
South Surrey--White Rock,127800,0.386,"$200,000 and over",7445,Inf,0.43853550386619666,0.386,0.1361023416222711,0.01852384739506539
Surrey Centre,98000,0.271,"Under $5,000",645,5000,0.3626782615546902,0.271,0.33829616809848767,0.11444429735012022
Surrey Centre,98000,0.271,"$5,000 to $9,999",225,9999,0.3626782615546902,0.271,0.33829616809848767,0.11444429735012022
Surrey Centre,98000,0.271,"$10,000 to $14,999",390,14999,0.3626782615546902,0.271,0.33829616809848767,0.11444429735012022
Surrey Centre,98000,0.271,"$15,000 to $19,999",795,19999,0.3626782615546902,0.271,0.33829616809848767,0.11444429735012022
Surrey Centre,98000,0.271,"$20,000 to $24,999",1385,24999,0.3626782615546902,0.271,0.33829616809848767,0.11444429735012022
Surrey Centre,98000,0.271,"$25,000 to $29,999",1175,29999,0.3626782615546902,0.271,0.33829616809848767,0.11444429735012022
Surrey Centre,98000,0.271,"$30,000 to $34,999",1225,34999,0.3626782615546902,0.271,0.33829616809848767,0.11444429735012022
Surrey Centre,98000,0.271,"$35,000 to $39,999",1465,39999,0.3626782615546902,0.271,0.33829616809848767,0.11444429735012022
Surrey Centre,98000,0.271,"$40,000 to $44,999",1400,44999,0.3626782615546902,0.271,0.33829616809848767,0.11444429735012022
Surrey Centre,98000,0.271,"$45,000 to $49,999",1430,49999,0.3626782615546902,0.271,0.33829616809848767,0.11444429735012022
Surrey Centre,98000,0.271,"$50,000 to $59,999",2930,59999,0.3626782615546902,0.271,0.33829616809848767,0.11444429735012022
Surrey Centre,98000,0.271,"$60,000 to $69,999",2960,69999,0.3626782615546902,0.271,0.33829616809848767,0.11444429735012022
Surrey Centre,98000,0.271,"$70,000 to $79,999",2960,79999,0.3626782615546902,0.271,0.33829616809848767,0.11444429735012022
Surrey Centre,98000,0.271,"$80,000 to $89,999",2680,89999,0.3626782615546902,0.271,0.33829616809848767,0.11444429735012022
Surrey Centre,98000,0.271,"$90,000 to $99,999",2455,99999,0.3626782615546902,0.271,0.33829616809848767,0.11444429735012022
Surrey Centre,98000,0.271,"$100,000 to $124,999",5000,124999,0.3626782615546902,0.271,0.33829616809848767,0.11444429735012022
Surrey Centre,98000,0.271,"$125,000 to $149,999",3710,149999,0.3626782615546902,0.271,0.33829616809848767,0.11444429735012022
Surrey Centre,98000,0.271,"$150,000 to $199,999",4165,199999,0.3626782615546902,0.271,0.33829616809848767,0.11444429735012022
Surrey Centre,98000,0.271,"$200,000 and over",3075,Inf,0.3626782615546902,0.271,0.33829616809848767,0.11444429735012022
Surrey Newton,110600,0.263,"Under $5,000",260,5000,0.3408104207882454,0.263,0.2958571132632905,0.0875314314684875
Surrey Newton,110600,0.263,"$5,000 to $9,999",115,9999,0.3408104207882454,0.263,0.2958571132632905,0.0875314314684875
Surrey Newton,110600,0.263,"$10,000 to $14,999",180,14999,0.3408104207882454,0.263,0.2958571132632905,0.0875314314684875
Surrey Newton,110600,0.263,"$15,000 to $19,999",450,19999,0.3408104207882454,0.263,0.2958571132632905,0.0875314314684875
Surrey Newton,110600,0.263,"$20,000 to $24,999",935,24999,0.3408104207882454,0.263,0.2958571132632905,0.0875314314684875
Surrey Newton,110600,0.263,"$25,000 to $29,999",750,29999,0.3408104207882454,0.263,0.2958571132632905,0.0875314314684875
Surrey Newton,110600,0.263,"$30,000 to $34,999",830,34999,0.3408104207882454,0.263,0.2958571132632905,0.0875314314684875
Surrey Newton,110600,0.263,"$35,000 to $39,999",1105,39999,0.3408104207882454,0.263,0.2958571132632905,0.0875314314684875
Surrey Newton,110600,0.263,"$40,000 to $44,999",985,44999,0.3408104207882454,0.263,0.2958571132632905,0.0875314314684875
Surrey Newton,110600,0.263,"$45,000 to $49,999",990,49999,0.3408104207882454,0.263,0.2958571132632905,0.0875314314684875
Surrey Newton,110600,0.263,"$50,000 to $59,999",2245,59999,0.3408104207882454,0.263,0.2958571132632905,0.0875314314684875
Surrey Newton,110600,0.263,"$60,000 to $69,999",2310,69999,0.3408104207882454,0.263,0.2958571132632905,0.0875314314684875
Surrey Newton,110600,0.263,"$70,000 to $79,999",2305,79999,0.3408104207882454,0.263,0.2958571132632905,0.0875314314684875
Surrey Newton,110600,0.263,"$80,000 to $89,999",2195,89999,0.3408104207882454,0.263,0.2958571132632905,0.0875314314684875
Surrey Newton,110600,0.263,"$90,000 to $99,999",2195,99999,0.3408104207882454,0.263,0.2958571132632905,0.0875314314684875
Surrey Newton,110600,0.263,"$100,000 to $124,999",4835,124999,0.3408104207882454,0.263,0.2958571132632905,0.0875314314684875
Surrey Newton,110600,0.263,"$125,000 to $149,999",3730,149999,0.3408104207882454,0.263,0.2958571132632905,0.0875314314684875
Surrey Newton,110600,0.263,"$150,000 to $199,999",4650,199999,0.3408104207882454,0.263,0.2958571132632905,0.0875314314684875
Surrey Newton,110600,0.263,"$200,000 and over",3545,Inf,0.3408104207882454,0.263,0.2958571132632905,0.0875314314684875
Vancouver Centre,104900,0.444,"Under $5,000",2610,5000,0.4711638612824397,0.444,0.06117986775324255,0.003742976218304248
Vancouver Centre,104900,0.444,"$5,000 to $9,999",885,9999,0.4711638612824397,0.444,0.06117986775324255,0.003742976218304248
Vancouver Centre,104900,0.444,"$10,000 to $14,999",1090,14999,0.4711638612824397,0.444,0.06117986775324255,0.003742976218304248
Vancouver Centre,104900,0.444,"$15,000 to $19,999",2225,19999,0.4711638612824397,0.444,0.06117986775324255,0.003742976218304248
Vancouver Centre,104900,0.444,"$20,000 to $24,999",3410,24999,0.4711638612824397,0.444,0.06117986775324255,0.003742976218304248
Vancouver Centre,104900,0.444,"$25,000 to $29,999",2595,29999,0.4711638612824397,0.444,0.06117986775324255,0.003742976218304248
Vancouver Centre,104900,0.444,"$30,000 to $34,999",2530,34999,0.4711638612824397,0.444,0.06117986775324255,0.003742976218304248
Vancouver Centre,104900,0.444,"$35,000 to $39,999",2625,39999,0.4711638612824397,0.444,0.06117986775324255,0.003742976218304248
Vancouver Centre,104900,0.444,"$40,000 to $44,999",2470,44999,0.4711638612824397,0.444,0.06117986775324255,0.003742976218304248
Vancouver Centre,104900,0.444,"$45,000 to $49,999",2315,49999,0.4711638612824397,0.444,0.06117986775324255,0.003742976218304248
Vancouver Centre,104900,0.444,"$50,000 to $59,999",4835,59999,0.4711638612824397,0.444,0.06117986775324255,0.003742976218304248
Vancouver Centre,104900,0.444,"$60,000 to $69,999",4580,69999,0.4711638612824397,0.444,0.06117986775324255,0.003742976218304248
Vancouver Centre,104900,0.444,"$70,000 to $79,999",4350,79999,0.4711638612824397,0.444,0.06117986775324255,0.003742976218304248
Vancouver Centre,104900,0.444,"$80,000 to $89,999",4015,89999,0.4711638612824397,0.444,0.06117986775324255,0.003742976218304248
Vancouver Centre,104900,0.444,"$90,000 to $99,999",3515,99999,0.4711638612824397,0.444,0.06117986775324255,0.003742976218304248
Vancouver Centre,104900,0.444,"$100,000 to $124,999",6895,124999,0.4711638612824397,0.444,0.06117986775324255,0.003742976218304248
Vancouver Centre,104900,0.444,"$125,000 to $149,999",4855,149999,0.4711638612824397,0.444,0.06117986775324255,0.003742976218304248
Vancouver Centre,104900,0.444,"$150,000 to $199,999",6000,199999,0.4711638612824397,0.444,0.06117986775324255,0.003742976218304248
Vancouver Centre,104900,0.444,"$200,000 and over",7430,Inf,0.4711638612824397,0.444,0.06117986775324255,0.003742976218304248
Vancouver East,95500,0.364,"Under $5,000",900,5000,0.43730601932890045,0.364,0.2013901629914848,0.04055799774973681
Vancouver East,95500,0.364,"$5,000 to $9,999",455,9999,0.43730601932890045,0.364,0.2013901629914848,0.04055799774973681
Vancouver East,95500,0.364,"$10,000 to $14,999",855,14999,0.43730601932890045,0.364,0.2013901629914848,0.04055799774973681
Vancouver East,95500,0.364,"$15,000 to $19,999",2245,19999,0.43730601932890045,0.364,0.2013901629914848,0.04055799774973681
Vancouver East,95500,0.364,"$20,000 to $24,999",4070,24999,0.43730601932890045,0.364,0.2013901629914848,0.04055799774973681
Vancouver East,95500,0.364,"$25,000 to $29,999",2475,29999,0.43730601932890045,0.364,0.2013901629914848,0.04055799774973681
Vancouver East,95500,0.364,"$30,000 to $34,999",2385,34999,0.43730601932890045,0.364,0.2013901629914848,0.04055799774973681
Vancouver East,95500,0.364,"$35,000 to $39,999",2590,39999,0.43730601932890045,0.364,0.2013901629914848,0.04055799774973681
Vancouver East,95500,0.364,"$40,000 to $44,999",2160,44999,0.43730601932890045,0.364,0.2013901629914848,0.04055799774973681
Vancouver East,95500,0.364,"$45,000 to $49,999",2055,49999,0.43730601932890045,0.364,0.2013901629914848,0.04055799774973681
Vancouver East,95500,0.364,"$50,000 to $59,999",4140,59999,0.43730601932890045,0.364,0.2013901629914848,0.04055799774973681
Vancouver East,95500,0.364,"$60,000 to $69,999",3620,69999,0.43730601932890045,0.364,0.2013901629914848,0.04055799774973681
Vancouver East,95500,0.364,"$70,000 to $79,999",3410,79999,0.43730601932890045,0.364,0.2013901629914848,0.04055799774973681
Vancouver East,95500,0.364,"$80,000 to $89,999",3110,89999,0.43730601932890045,0.364,0.2013901629914848,0.04055799774973681
Vancouver East,95500,0.364,"$90,000 to $99,999",2745,99999,0.43730601932890045,0.364,0.2013901629914848,0.04055799774973681
Vancouver East,95500,0.364,"$100,000 to $124,999",5540,124999,0.43730601932890045,0.364,0.2013901629914848,0.04055799774973681
Vancouver East,95500,0.364,"$125,000 to $149,999",3990,149999,0.43730601932890045,0.364,0.2013901629914848,0.04055799774973681
Vancouver East,95500,0.364,"$150,000 to $199,999",5085,199999,0.43730601932890045,0.364,0.2013901629914848,0.04055799774973681
Vancouver East,95500,0.364,"$200,000 and over",5335,Inf,0.43730601932890045,0.364,0.2013901629914848,0.04055799774973681
Vancouver Fraserview--South Burnaby,106000,0.311,"Under $5,000",630,5000,0.3885962042291865,0.311,0.24950547983661256,0.06225298446849828
Vancouver Fraserview--South Burnaby,106000,0.311,"$5,000 to $9,999",275,9999,0.3885962042291865,0.311,0.24950547983661256,0.06225298446849828
Vancouver Fraserview--South Burnaby,106000,0.311,"$10,000 to $14,999",405,14999,0.3885962042291865,0.311,0.24950547983661256,0.06225298446849828
Vancouver Fraserview--South Burnaby,106000,0.311,"$15,000 to $19,999",880,19999,0.3885962042291865,0.311,0.24950547983661256,0.06225298446849828
Vancouver Fraserview--South Burnaby,106000,0.311,"$20,000 to $24,999",1810,24999,0.3885962042291865,0.311,0.24950547983661256,0.06225298446849828
Vancouver Fraserview--South Burnaby,106000,0.311,"$25,000 to $29,999",1225,29999,0.3885962042291865,0.311,0.24950547983661256,0.06225298446849828
Vancouver Fraserview--South Burnaby,106000,0.311,"$30,000 to $34,999",1350,34999,0.3885962042291865,0.311,0.24950547983661256,0.06225298446849828
Vancouver Fraserview--South Burnaby,106000,0.311,"$35,000 to $39,999",1640,39999,0.3885962042291865,0.311,0.24950547983661256,0.06225298446849828
Vancouver Fraserview--South Burnaby,106000,0.311,"$40,000 to $44,999",1455,44999,0.3885962042291865,0.311,0.24950547983661256,0.06225298446849828
Vancouver Fraserview--South Burnaby,106000,0.311,"$45,000 to $49,999",1480,49999,0.3885962042291865,0.311,0.24950547983661256,0.06225298446849828
Vancouver Fraserview--South Burnaby,106000,0.311,"$50,000 to $59,999",2895,59999,0.3885962042291865,0.311,0.24950547983661256,0.06225298446849828
Vancouver Fraserview--South Burnaby,106000,0.311,"$60,000 to $69,999",2865,69999,0.3885962042291865,0.311,0.24950547983661256,0.06225298446849828
Vancouver Fraserview--South Burnaby,106000,0.311,"$70,000 to $79,999",2755,79999,0.3885962042291865,0.311,0.24950547983661256,0.06225298446849828
Vancouver Fraserview--South Burnaby,106000,0.311,"$80,000 to $89,999",2645,89999,0.3885962042291865,0.311,0.24950547983661256,0.06225298446849828
Vancouver Fraserview--South Burnaby,106000,0.311,"$90,000 to $99,999",2440,99999,0.3885962042291865,0.311,0.24950547983661256,0.06225298446849828
Vancouver Fraserview--South Burnaby,106000,0.311,"$100,000 to $124,999",5145,124999,0.3885962042291865,0.311,0.24950547983661256,0.06225298446849828
Vancouver Fraserview--South Burnaby,106000,0.311,"$125,000 to $149,999",4060,149999,0.3885962042291865,0.311,0.24950547983661256,0.06225298446849828
Vancouver Fraserview--South Burnaby,106000,0.311,"$150,000 to $199,999",5090,199999,0.3885962042291865,0.311,0.24950547983661256,0.06225298446849828
Vancouver Fraserview--South Burnaby,106000,0.311,"$200,000 and over",4385,Inf,0.3885962042291865,0.311,0.24950547983661256,0.06225298446849828
Vancouver Granville,128200,0.432,"Under $5,000",1310,5000,0.4833263984806372,0.432,0.11881110759406757,0.014116079287729101
Vancouver Granville,128200,0.432,"$5,000 to $9,999",555,9999,0.4833263984806372,0.432,0.11881110759406757,0.014116079287729101
Vancouver Granville,128200,0.432,"$10,000 to $14,999",705,14999,0.4833263984806372,0.432,0.11881110759406757,0.014116079287729101
Vancouver Granville,128200,0.432,"$15,000 to $19,999",1235,19999,0.4833263984806372,0.432,0.11881110759406757,0.014116079287729101
Vancouver Granville,128200,0.432,"$20,000 to $24,999",2185,24999,0.4833263984806372,0.432,0.11881110759406757,0.014116079287729101
Vancouver Granville,128200,0.432,"$25,000 to $29,999",1700,29999,0.4833263984806372,0.432,0.11881110759406757,0.014116079287729101
Vancouver Granville,128200,0.432,"$30,000 to $34,999",1715,34999,0.4833263984806372,0.432,0.11881110759406757,0.014116079287729101
Vancouver Granville,128200,0.432,"$35,000 to $39,999",1890,39999,0.4833263984806372,0.432,0.11881110759406757,0.014116079287729101
Vancouver Granville,128200,0.432,"$40,000 to $44,999",1710,44999,0.4833263984806372,0.432,0.11881110759406757,0.014116079287729101
Vancouver Granville,128200,0.432,"$45,000 to $49,999",1860,49999,0.4833263984806372,0.432,0.11881110759406757,0.014116079287729101
